,herocompare,herocompare_name,itemhero,itemhero_name,skill,skill_WR,tandem_WR,item0,item_WR0,item_name0,item1,item_WR1,item_name1,item2,item_WR2,item_name2,item3,item_WR3,item_name3,item4,item_WR4,item_name4
2805,58,Enchantress,27,Shadow Shaman,E,0.5849056603773585,0.5425531914893617,180.0,0.5138888888888888,Arcane Boots,36.0,0.5714285714285714,Magic Wand,1.0,0.6153846153846154,Blink Dagger,108.0,0.654320987654321,Aghanim's Scepter,232.0,0.5818181818181818,Aether Lens
2806,59,Huskar,27,Shadow Shaman,W,0.625,0.5883905013192612,180.0,0.5902777777777778,Arcane Boots,36.0,0.5346534653465347,Magic Wand,1.0,0.6721311475409836,Blink Dagger,108.0,0.6847290640394089,Aghanim's Scepter,232.0,0.676923076923077,Aether Lens
2807,60,Night Stalker,27,Shadow Shaman,Q,0.58,0.5494791666666666,180.0,0.5198675496688742,Arcane Boots,36.0,0.5573770491803278,Magic Wand,1.0,0.6180555555555556,Blink Dagger,108.0,0.6456310679611651,Aghanim's Scepter,41.0,0.8181818181818182,Bottle
2808,61,Broodmother,27,Shadow Shaman,Q,0.625,0.58125,180.0,0.6,Arcane Boots,36.0,0.55,Magic Wand,108.0,0.7733333333333333,Aghanim's Scepter,1.0,0.5769230769230769,Blink Dagger,232.0,0.7241379310344828,Aether Lens
2809,62,Bounty Hunter,27,Shadow Shaman,E,0.6,0.5284489477786438,180.0,0.5251046025104602,Arcane Boots,36.0,0.4944320712694877,Magic Wand,48.0,0.7808219178082192,Boots of Travel,37.0,0.5396825396825397,Ghost Scepter,1.0,0.6271551724137931,Blink Dagger
2810,63,Weaver,27,Shadow Shaman,W,0.6666666666666666,0.5840840840840841,180.0,0.5711422845691383,Arcane Boots,36.0,0.5765765765765766,Magic Wand,108.0,0.7228915662650602,Aghanim's Scepter,1.0,0.6337448559670782,Blink Dagger,48.0,0.7792207792207793,Boots of Travel
2811,64,Jakiro,27,Shadow Shaman,E,0.5555555555555556,0.4595959595959596,180.0,0.4557377049180328,Arcane Boots,36.0,0.48,Magic Wand,108.0,0.6145833333333334,Aghanim's Scepter,1.0,0.4900662251655629,Blink Dagger,232.0,0.4936708860759494,Aether Lens
2812,65,Batrider,27,Shadow Shaman,E,0.6818181818181818,0.5555555555555556,36.0,0.5057471264367817,Magic Wand,180.0,0.5508021390374331,Arcane Boots,108.0,0.7288135593220338,Aghanim's Scepter,1.0,0.5824175824175825,Blink Dagger,178.0,0.6,Soul Ring
2813,66,Chen,27,Shadow Shaman,Q,0.7272727272727273,0.6074766355140186,36.0,0.6136363636363636,Magic Wand,180.0,0.5925925925925926,Arcane Boots,108.0,0.8571428571428571,Aghanim's Scepter,1.0,0.7714285714285715,Blink Dagger,254.0,0.8571428571428571,Glimmer Cape
2814,67,Spectre,27,Shadow Shaman,E,0.4183673469387755,0.4032744506678156,180.0,0.3870786516853932,Arcane Boots,36.0,0.3634385201305767,Magic Wand,48.0,0.7178217821782178,Boots of Travel,31.0,0.2045454545454546,Cloak,1.0,0.4848484848484849,Blink Dagger
2815,68,Ancient Apparition,27,Shadow Shaman,Q,0.5321100917431193,0.5442477876106194,180.0,0.5315487571701721,Arcane Boots,36.0,0.5098039215686274,Magic Wand,1.0,0.6302816901408451,Blink Dagger,48.0,0.7166666666666667,Boots of Travel,108.0,0.6728395061728395,Aghanim's Scepter
2816,69,Doom,27,Shadow Shaman,W,0.7142857142857143,0.5449640287769785,180.0,0.5531914893617021,Arcane Boots,36.0,0.5330188679245284,Magic Wand,48.0,0.7647058823529411,Boots of Travel,1.0,0.6,Blink Dagger,108.0,0.6805555555555556,Aghanim's Scepter
2817,70,Ursa,27,Shadow Shaman,W,0.5909090909090909,0.4610655737704918,180.0,0.4375,Arcane Boots,36.0,0.4281150159744409,Magic Wand,108.0,0.6171875,Aghanim's Scepter,1.0,0.5607476635514018,Blink Dagger,48.0,0.7745098039215687,Boots of Travel
2818,71,Spirit Breaker,27,Shadow Shaman,W,0.6842105263157895,0.5163704396632367,180.0,0.5149342891278376,Arcane Boots,36.0,0.4893048128342246,Magic Wand,108.0,0.6857142857142857,Aghanim's Scepter,48.0,0.7029702970297029,Boots of Travel,1.0,0.5888324873096447,Blink Dagger
2819,72,Gyrocopter,27,Shadow Shaman,E,0.6981132075471698,0.5340557275541795,180.0,0.5163265306122449,Arcane Boots,36.0,0.487603305785124,Magic Wand,1.0,0.6352941176470588,Blink Dagger,108.0,0.6619718309859155,Aghanim's Scepter,48.0,0.8,Boots of Travel
2820,73,Alchemist,27,Shadow Shaman,W,0.6296296296296297,0.5055986218776917,180.0,0.4931818181818182,Arcane Boots,36.0,0.4780487804878049,Magic Wand,1.0,0.5907079646017699,Blink Dagger,108.0,0.6338880484114977,Aghanim's Scepter,178.0,0.48,Soul Ring
2821,74,Invoker,27,Shadow Shaman,E,0.5409356725146199,0.49375173562899194,180.0,0.4876900796524258,Arcane Boots,36.0,0.4779582366589327,Magic Wand,1.0,0.5531772575250836,Blink Dagger,108.0,0.6491428571428571,Aghanim's Scepter,178.0,0.5733333333333334,Soul Ring
2822,75,Silencer,27,Shadow Shaman,E,0.5,0.4606227106227106,180.0,0.4421437271619976,Arcane Boots,36.0,0.3983739837398374,Magic Wand,1.0,0.5405405405405406,Blink Dagger,108.0,0.628131021194605,Aghanim's Scepter,48.0,0.7711864406779662,Boots of Travel
2823,76,Outworld Devourer,27,Shadow Shaman,E,0.524390243902439,0.4912420382165605,180.0,0.4682203389830508,Arcane Boots,36.0,0.453514739229025,Magic Wand,48.0,0.7777777777777778,Boots of Travel,1.0,0.5928030303030303,Blink Dagger,108.0,0.6649122807017543,Aghanim's Scepter
2824,77,Lycan,27,Shadow Shaman,E,0.5416666666666666,0.5024390243902439,180.0,0.496969696969697,Arcane Boots,36.0,0.5068493150684932,Magic Wand,108.0,0.7272727272727273,Aghanim's Scepter,1.0,0.5277777777777778,Blink Dagger,41.0,0.6666666666666666,Bottle
2825,78,Brewmaster,27,Shadow Shaman,E,0.4545454545454545,0.4838709677419355,36.0,0.4883720930232558,Magic Wand,180.0,0.4791666666666667,Arcane Boots,48.0,0.9,Boots of Travel,110.0,0.8823529411764706,Refresher Orb,1.0,0.5192307692307693,Blink Dagger
2826,79,Shadow Demon,27,Shadow Shaman,Q,0.8,0.56353591160221,36.0,0.639344262295082,Magic Wand,180.0,0.5467625899280576,Arcane Boots,108.0,0.7272727272727273,Aghanim's Scepter,1.0,0.5942028985507246,Blink Dagger,110.0,0.8333333333333334,Refresher Orb
2827,80,Lone Druid,27,Shadow Shaman,E,0.6923076923076923,0.4817351598173516,180.0,0.476038338658147,Arcane Boots,36.0,0.4545454545454545,Magic Wand,1.0,0.5191256830601093,Blink Dagger,48.0,0.8536585365853658,Boots of Travel,108.0,0.6243654822335025,Aghanim's Scepter
2828,81,Chaos Knight,27,Shadow Shaman,W,0.6923076923076923,0.49019607843137253,180.0,0.5,Arcane Boots,36.0,0.424,Magic Wand,1.0,0.6394557823129252,Blink Dagger,108.0,0.6106194690265486,Aghanim's Scepter,178.0,0.5384615384615384,Soul Ring
2829,82,Meepo,27,Shadow Shaman,E,0.5294117647058824,0.5380116959064327,180.0,0.5075757575757576,Arcane Boots,36.0,0.4528301886792453,Magic Wand,1.0,0.6774193548387096,Blink Dagger,108.0,0.7,Aghanim's Scepter,41.0,0.8,Bottle
2830,83,Treant Protector,27,Shadow Shaman,Q,0.5555555555555556,0.4936708860759494,180.0,0.5,Arcane Boots,36.0,0.5526315789473685,Magic Wand,108.0,0.6752136752136753,Aghanim's Scepter,1.0,0.4588235294117647,Blink Dagger,232.0,0.7058823529411765,Aether Lens
2831,84,Ogre Magi,27,Shadow Shaman,W,0.7058823529411765,0.5082417582417582,180.0,0.478494623655914,Arcane Boots,36.0,0.4881889763779528,Magic Wand,1.0,0.6058631921824105,Blink Dagger,108.0,0.6885714285714286,Aghanim's Scepter,232.0,0.5897435897435898,Aether Lens
2832,85,Undying,27,Shadow Shaman,W,0.6666666666666666,0.47005444646098005,180.0,0.4650602409638554,Arcane Boots,36.0,0.4299065420560748,Magic Wand,178.0,0.75,Soul Ring,108.0,0.6225806451612903,Aghanim's Scepter,1.0,0.5336538461538461,Blink Dagger
2833,86,Rubick,27,Shadow Shaman,W,0.6428571428571429,0.5711252653927813,180.0,0.5610795454545454,Arcane Boots,36.0,0.5548780487804879,Magic Wand,1.0,0.6585956416464891,Blink Dagger,108.0,0.7084233261339092,Aghanim's Scepter,48.0,0.8348623853211009,Boots of Travel
2834,87,Disruptor,27,Shadow Shaman,W,0.625,0.4791666666666667,180.0,0.4610244988864143,Arcane Boots,36.0,0.4626865671641791,Magic Wand,37.0,0.5,Ghost Scepter,1.0,0.6077586206896551,Blink Dagger,178.0,0.6,Soul Ring
2835,88,Nyx,27,Shadow Shaman,W,0.625,0.5470219435736677,180.0,0.5467479674796748,Arcane Boots,36.0,0.5564853556485355,Magic Wand,1.0,0.6335877862595419,Blink Dagger,108.0,0.697594501718213,Aghanim's Scepter,232.0,0.64,Aether Lens
2836,89,Naga Siren,27,Shadow Shaman,E,0.9,0.6344827586206897,36.0,0.7906976744186046,Magic Wand,180.0,0.6509433962264151,Arcane Boots,108.0,0.7263157894736842,Aghanim's Scepter,41.0,0.7777777777777778,Bottle,1.0,0.6363636363636364,Blink Dagger
2837,90,Keeper of the Light,27,Shadow Shaman,E,0.6363636363636364,0.5269230769230769,180.0,0.5078534031413613,Arcane Boots,36.0,0.5301204819277109,Magic Wand,41.0,0.9,Bottle,1.0,0.6568627450980392,Blink Dagger,108.0,0.6690647482014388,Aghanim's Scepter
2838,91,Io,27,Shadow Shaman,Q,0.7037037037037037,0.6060606060606061,36.0,0.5555555555555556,Magic Wand,180.0,0.62,Arcane Boots,1.0,0.6379310344827587,Blink Dagger,37.0,0.8,Ghost Scepter,108.0,0.734375,Aghanim's Scepter
2839,92,Visage,27,Shadow Shaman,W,0.5,0.5327102803738317,180.0,0.525,Arcane Boots,36.0,0.5,Magic Wand,1.0,0.6818181818181818,Blink Dagger,108.0,0.7333333333333333,Aghanim's Scepter,178.0,0.6666666666666666,Soul Ring
2840,93,Slark,27,Shadow Shaman,W,0.6046511627906976,0.5084745762711864,180.0,0.4933797909407666,Arcane Boots,36.0,0.482442748091603,Magic Wand,48.0,0.7593582887700535,Boots of Travel,1.0,0.5907859078590786,Blink Dagger,108.0,0.6469933184855234,Aghanim's Scepter
2841,94,Medusa,27,Shadow Shaman,E,0.5714285714285714,0.4612850082372323,180.0,0.4405010438413361,Arcane Boots,36.0,0.42,Magic Wand,1.0,0.5676855895196506,Blink Dagger,108.0,0.6253869969040248,Aghanim's Scepter,178.0,0.3333333333333333,Soul Ring
2842,95,Troll Warlord,27,Shadow Shaman,E,0.631578947368421,0.6,180.0,0.5991735537190083,Arcane Boots,36.0,0.4810126582278481,Magic Wand,108.0,0.7584269662921348,Aghanim's Scepter,1.0,0.6534653465346535,Blink Dagger,48.0,0.8,Boots of Travel
2843,96,Centaur Warrunner,27,Shadow Shaman,Q,0.6578947368421053,0.5466237942122186,180.0,0.5020576131687243,Arcane Boots,36.0,0.5398230088495575,Magic Wand,48.0,0.918918918918919,Boots of Travel,1.0,0.5748031496062992,Blink Dagger,108.0,0.6129032258064516,Aghanim's Scepter
2844,97,Magnus,27,Shadow Shaman,Q,0.651685393258427,0.5697865353037767,180.0,0.5592105263157895,Arcane Boots,36.0,0.5518867924528302,Magic Wand,48.0,0.7972972972972973,Boots of Travel,1.0,0.6015325670498084,Blink Dagger,108.0,0.676923076923077,Aghanim's Scepter
2845,98,Timbersaw,27,Shadow Shaman,E,0.7297297297297297,0.5905292479108635,180.0,0.5719557195571956,Arcane Boots,36.0,0.552,Magic Wand,1.0,0.6282051282051282,Blink Dagger,108.0,0.6989795918367347,Aghanim's Scepter,79.0,0.7647058823529411,Mekansm
2846,99,Bristleback,27,Shadow Shaman,Q,0.6168831168831169,0.5318352059925093,180.0,0.5086887835703001,Arcane Boots,36.0,0.4949832775919732,Magic Wand,1.0,0.5918367346938775,Blink Dagger,108.0,0.6444954128440367,Aghanim's Scepter,232.0,0.6375838926174496,Aether Lens
2847,100,Tusk,27,Shadow Shaman,W,0.8333333333333334,0.5792778649921507,180.0,0.5581854043392505,Arcane Boots,36.0,0.5634517766497462,Magic Wand,108.0,0.7031700288184438,Aghanim's Scepter,1.0,0.6211453744493393,Blink Dagger,178.0,0.75,Soul Ring
2848,101,Skywrath Mage,27,Shadow Shaman,W,0.6666666666666666,0.5483193277310925,180.0,0.5245901639344263,Arcane Boots,36.0,0.5220125786163522,Magic Wand,1.0,0.5887850467289719,Blink Dagger,108.0,0.6704545454545454,Aghanim's Scepter,48.0,0.8,Boots of Travel
2849,102,Abaddon,27,Shadow Shaman,W,0.5454545454545454,0.38181818181818183,180.0,0.3867276887871853,Arcane Boots,36.0,0.3870967741935484,Magic Wand,1.0,0.4973544973544973,Blink Dagger,108.0,0.5265151515151515,Aghanim's Scepter,79.0,0.5,Mekansm
2850,103,Elder Titan,27,Shadow Shaman,E,0.6,0.4900662251655629,180.0,0.4727272727272727,Arcane Boots,36.0,0.4107142857142857,Magic Wand,1.0,0.492063492063492,Blink Dagger,108.0,0.618421052631579,Aghanim's Scepter,79.0,0.7142857142857143,Mekansm
2851,104,Legion Commander,27,Shadow Shaman,W,0.575,0.5325365205843293,180.0,0.5248868778280543,Arcane Boots,36.0,0.5286885245901639,Magic Wand,48.0,0.7651821862348178,Boots of Travel,1.0,0.6002304147465438,Blink Dagger,108.0,0.6658227848101266,Aghanim's Scepter
2852,105,Techies,27,Shadow Shaman,E,0.5882352941176471,0.5560165975103735,180.0,0.5511363636363636,Arcane Boots,36.0,0.5571428571428572,Magic Wand,41.0,0.875,Bottle,108.0,0.6612903225806451,Aghanim's Scepter,1.0,0.6470588235294118,Blink Dagger
2853,106,Ember Spirit,27,Shadow Shaman,W,0.5909090909090909,0.5792466240227434,180.0,0.5691439322671684,Arcane Boots,36.0,0.5594262295081968,Magic Wand,48.0,0.8076923076923077,Boots of Travel,1.0,0.6587301587301587,Blink Dagger,108.0,0.6895213454075032,Aghanim's Scepter
2854,107,Earth Spirit,27,Shadow Shaman,E,0.5833333333333334,0.5229166666666667,180.0,0.497191011235955,Arcane Boots,36.0,0.5282051282051282,Magic Wand,1.0,0.6105769230769231,Blink Dagger,48.0,0.875,Boots of Travel,108.0,0.7081339712918661,Aghanim's Scepter
2855,109,Terrorblade,27,Shadow Shaman,Q,0.7037037037037037,0.5961538461538461,180.0,0.5900621118012422,Arcane Boots,36.0,0.6285714285714286,Magic Wand,1.0,0.6847826086956522,Blink Dagger,108.0,0.7368421052631579,Aghanim's Scepter,79.0,0.8181818181818182,Mekansm
2856,110,Phoenix,27,Shadow Shaman,E,0.525,0.4572564612326044,180.0,0.4281842818428184,Arcane Boots,36.0,0.4034090909090909,Magic Wand,48.0,0.6481481481481481,Boots of Travel,1.0,0.5348837209302325,Blink Dagger,108.0,0.6007751937984496,Aghanim's Scepter
2857,111,Oracle,27,Shadow Shaman,Q,0.5813953488372093,0.5289256198347108,180.0,0.550561797752809,Arcane Boots,36.0,0.5108695652173914,Magic Wand,1.0,0.6346153846153846,Blink Dagger,108.0,0.696969696969697,Aghanim's Scepter,48.0,0.7931034482758621,Boots of Travel
2858,112,Winter Wyvern,27,Shadow Shaman,E,0.6388888888888888,0.5862068965517241,36.0,0.625,Magic Wand,180.0,0.5577689243027888,Arcane Boots,1.0,0.6842105263157895,Blink Dagger,108.0,0.7329545454545454,Aghanim's Scepter,37.0,0.6206896551724138,Ghost Scepter
2859,113,Arc Warden,27,Shadow Shaman,Q,0.6363636363636364,0.6342412451361867,180.0,0.6142857142857143,Arcane Boots,36.0,0.6190476190476191,Magic Wand,110.0,0.8909090909090909,Refresher Orb,108.0,0.7448275862068966,Aghanim's Scepter,1.0,0.6486486486486487,Blink Dagger
2860,1,Anti-Mage,28,Slardar,Q,0.7419354838709677,0.6267525577870405,36.0,0.6210526315789474,Magic Wand,63.0,0.612655233589592,Power Treads,1.0,0.6344086021505376,Blink Dagger,48.0,0.8585365853658536,Boots of Travel,214.0,0.6121794871794872,Tranquil Boots
2861,2,Axe,28,Slardar,Q,0.639344262295082,0.5658362989323843,36.0,0.5294117647058824,Magic Wand,63.0,0.5440074906367042,Power Treads,1.0,0.5788473717542748,Blink Dagger,214.0,0.5688888888888889,Tranquil Boots,116.0,0.6720214190093708,Black King Bar
2862,3,Bane,28,Slardar,Q,0.8,0.5783783783783784,36.0,0.5542168674698795,Magic Wand,63.0,0.5763688760806917,Power Treads,1.0,0.5928030303030303,Blink Dagger,214.0,0.5666666666666667,Tranquil Boots,114.0,0.9545454545454546,Heart of Tarrasque
2863,4,Bloodseeker,28,Slardar,Q,0.625,0.5531019978969506,36.0,0.503968253968254,Magic Wand,63.0,0.5211267605633803,Power Treads,1.0,0.5680272108843537,Blink Dagger,214.0,0.5942028985507246,Tranquil Boots,125.0,0.5189873417721519,Vanguard
2864,5,Crystal Maiden,28,Slardar,Q,0.5961538461538461,0.4985835694050991,36.0,0.4685598377281947,Magic Wand,63.0,0.4769624573378839,Power Treads,1.0,0.5214646464646465,Blink Dagger,214.0,0.496,Tranquil Boots,55.0,0.7288135593220338,Hyperstone
2865,6,Drow Ranger,28,Slardar,E,0.5151515151515151,0.5094509450945095,36.0,0.45,Magic Wand,63.0,0.4932432432432433,Power Treads,1.0,0.5305917753259779,Blink Dagger,48.0,0.8529411764705882,Boots of Travel,214.0,0.5084033613445378,Tranquil Boots
2866,7,Earthshaker,28,Slardar,Q,0.6344086021505376,0.5194487663925317,36.0,0.4547353760445683,Magic Wand,102.0,0.5832614322691976,Force Staff,63.0,0.5003861003861004,Power Treads,1.0,0.5293296089385475,Blink Dagger,214.0,0.5220689655172414,Tranquil Boots
2867,8,Juggernaut,28,Slardar,Q,0.6069364161849711,0.501980198019802,36.0,0.4366700715015322,Magic Wand,214.0,0.5037105751391465,Tranquil Boots,1.0,0.5116319444444445,Blink Dagger,63.0,0.4831629585087192,Power Treads,48.0,0.8467741935483871,Boots of Travel
2868,9,Mirana,28,Slardar,Q,0.5142857142857142,0.515221707478491,36.0,0.4377880184331797,Magic Wand,63.0,0.4880509824747743,Power Treads,1.0,0.5255423372988104,Blink Dagger,214.0,0.5264550264550265,Tranquil Boots,48.0,0.8099547511312217,Boots of Travel
2869,10,Morphling,28,Slardar,W,0.6131147540983607,0.5595505617977528,36.0,0.5343347639484979,Magic Wand,214.0,0.5445344129554656,Tranquil Boots,63.0,0.5601659751037344,Power Treads,1.0,0.568978955572876,Blink Dagger,55.0,0.7217391304347827,Hyperstone
2870,11,Shadow Fiend,28,Slardar,Q,0.6212121212121212,0.5545836249125262,36.0,0.4878892733564014,Magic Wand,63.0,0.5411629245826137,Power Treads,1.0,0.5618518518518518,Blink Dagger,214.0,0.5497572815533981,Tranquil Boots,48.0,0.827027027027027,Boots of Travel
2871,12,Phantom Lancer,28,Slardar,Q,0.6190476190476191,0.5573280159521435,36.0,0.5387323943661971,Magic Wand,63.0,0.5372168284789643,Power Treads,1.0,0.5709779179810726,Blink Dagger,214.0,0.5656934306569343,Tranquil Boots,48.0,0.855072463768116,Boots of Travel
2872,13,Puck,28,Slardar,W,0.5663082437275986,0.5643776824034334,36.0,0.5016501650165016,Magic Wand,63.0,0.5606617647058824,Power Treads,1.0,0.574052812858783,Blink Dagger,214.0,0.5460992907801419,Tranquil Boots,116.0,0.6725274725274726,Black King Bar
2873,14,Pudge,28,Slardar,Q,0.5696969696969697,0.5208169677926159,36.0,0.4497354497354497,Magic Wand,63.0,0.5044132917964693,Power Treads,1.0,0.535143237841439,Blink Dagger,214.0,0.5211342964151953,Tranquil Boots,48.0,0.8392857142857143,Boots of Travel
2874,15,Razor,28,Slardar,Q,0.8461538461538461,0.5748502994011976,36.0,0.4657534246575342,Magic Wand,63.0,0.572347266881029,Power Treads,1.0,0.5822784810126582,Blink Dagger,48.0,0.8297872340425532,Boots of Travel,55.0,0.7441860465116279,Hyperstone
2875,16,Sand King,28,Slardar,Q,0.5454545454545454,0.5543345543345544,36.0,0.4959514170040486,Magic Wand,63.0,0.5390862944162437,Power Treads,1.0,0.5586734693877551,Blink Dagger,48.0,0.8620689655172413,Boots of Travel,214.0,0.5394190871369294,Tranquil Boots
2876,17,Storm Spirit,28,Slardar,W,0.5772870662460567,0.6027837259100642,36.0,0.5858585858585859,Magic Wand,63.0,0.5882352941176471,Power Treads,1.0,0.6102272727272727,Blink Dagger,214.0,0.5884615384615385,Tranquil Boots,55.0,0.7619047619047619,Hyperstone
2877,18,Sven,28,Slardar,W,0.4696969696969697,0.46772024209818425,36.0,0.4047109207708779,Magic Wand,63.0,0.4648283624085537,Power Treads,1.0,0.4805565465572601,Blink Dagger,214.0,0.453125,Tranquil Boots,55.0,0.6601941747572816,Hyperstone
2878,19,Tiny,28,Slardar,E,0.8,0.5739413680781759,36.0,0.5135746606334841,Magic Wand,63.0,0.55741127348643,Power Treads,1.0,0.5884377150722643,Blink Dagger,48.0,0.8888888888888888,Boots of Travel,102.0,0.6524216524216524,Force Staff
2879,20,Vengeful Spirit,28,Slardar,W,0.5,0.4815016322089227,36.0,0.4325657894736842,Magic Wand,63.0,0.4677268475210477,Power Treads,1.0,0.5047003525264395,Blink Dagger,102.0,0.564625850340136,Force Staff,214.0,0.4847396768402155,Tranquil Boots
2880,21,Windranger,28,Slardar,Q,0.6413793103448275,0.5673569817510765,36.0,0.5362126245847176,Magic Wand,63.0,0.5472400948188283,Power Treads,1.0,0.5789018590575011,Blink Dagger,48.0,0.8841463414634146,Boots of Travel,214.0,0.5621007806955287,Tranquil Boots
2881,22,Zeus,28,Slardar,Q,0.4809160305343512,0.4428426395939086,36.0,0.3811129848229342,Magic Wand,214.0,0.4334049409237379,Tranquil Boots,1.0,0.4554985023534446,Blink Dagger,63.0,0.4297052154195011,Power Treads,48.0,0.7940074906367042,Boots of Travel
2882,23,Kunkka,28,Slardar,Q,0.6363636363636364,0.5397526501766784,36.0,0.4798850574712644,Magic Wand,63.0,0.5252225519287834,Power Treads,1.0,0.5495829471733086,Blink Dagger,214.0,0.5045871559633027,Tranquil Boots,226.0,0.9629629629629629,Lotus Orb
2883,25,Lina,28,Slardar,E,0.7096774193548387,0.5963391136801541,36.0,0.562560620756547,Magic Wand,63.0,0.5901826484018264,Power Treads,214.0,0.5824175824175825,Tranquil Boots,1.0,0.606315082297615,Blink Dagger,116.0,0.6846789574062301,Black King Bar
2884,26,Lion,28,Slardar,Q,0.6304347826086957,0.5532710280373832,36.0,0.5273775216138329,Magic Wand,63.0,0.5306010928961749,Power Treads,1.0,0.5679214402618658,Blink Dagger,214.0,0.5517568850902185,Tranquil Boots,48.0,0.8222222222222222,Boots of Travel
2885,27,Shadow Shaman,28,Slardar,Q,0.6,0.49587458745874585,36.0,0.4552845528455284,Magic Wand,63.0,0.499330655957162,Power Treads,1.0,0.5122393472348141,Blink Dagger,102.0,0.5361216730038023,Force Staff,48.0,0.8043478260869565,Boots of Travel
2886,29,Tidehunter,28,Slardar,Q,0.5555555555555556,0.47799879445449067,36.0,0.4315424610051993,Magic Wand,63.0,0.452887537993921,Power Treads,1.0,0.4873257287705957,Blink Dagger,214.0,0.4887640449438202,Tranquil Boots,48.0,0.9125,Boots of Travel
2887,30,Witch Doctor,28,Slardar,Q,0.6222222222222222,0.4991220368744513,36.0,0.4425287356321839,Magic Wand,63.0,0.4723796033994334,Power Treads,1.0,0.5179076343072573,Blink Dagger,214.0,0.5333333333333333,Tranquil Boots,116.0,0.6313645621181263,Black King Bar
2888,31,Lich,28,Slardar,Q,0.6666666666666666,0.4774066797642436,36.0,0.399390243902439,Magic Wand,63.0,0.4749596122778675,Power Treads,1.0,0.4889357218124342,Blink Dagger,214.0,0.4789644012944984,Tranquil Boots,116.0,0.6240963855421687,Black King Bar
2889,32,Riki,28,Slardar,Q,0.5714285714285714,0.4903123764333729,36.0,0.4596888260254597,Magic Wand,63.0,0.4791425260718424,Power Treads,1.0,0.506578947368421,Blink Dagger,48.0,0.82,Boots of Travel,214.0,0.475,Tranquil Boots
2890,33,Enigma,28,Slardar,E,0.7058823529411765,0.5099075297225891,36.0,0.4929577464788732,Magic Wand,63.0,0.4728033472803347,Power Treads,48.0,0.8285714285714286,Boots of Travel,1.0,0.5180555555555556,Blink Dagger,214.0,0.5191256830601093,Tranquil Boots
2891,34,Tinker,28,Slardar,Q,0.5909090909090909,0.5667718191377498,36.0,0.5042735042735043,Magic Wand,63.0,0.5390749601275917,Power Treads,1.0,0.5743243243243243,Blink Dagger,214.0,0.5319148936170213,Tranquil Boots,55.0,0.6483516483516484,Hyperstone
2892,35,Sniper,28,Slardar,Q,0.6666666666666666,0.5473684210526316,36.0,0.4823848238482385,Magic Wand,63.0,0.5252252252252252,Power Treads,1.0,0.5593108018555335,Blink Dagger,214.0,0.5296052631578947,Tranquil Boots,48.0,0.8849557522123894,Boots of Travel
2893,36,Necrophos,28,Slardar,Q,0.4861111111111111,0.44274809160305345,36.0,0.3528138528138528,Magic Wand,63.0,0.4352064220183486,Power Treads,1.0,0.4622071050642479,Blink Dagger,214.0,0.4231707317073171,Tranquil Boots,48.0,0.8022598870056498,Boots of Travel
2894,37,Warlock,28,Slardar,Q,0.5,0.4630681818181818,36.0,0.3616071428571428,Magic Wand,63.0,0.4514038876889849,Power Treads,1.0,0.481089258698941,Blink Dagger,214.0,0.4385964912280702,Tranquil Boots,55.0,0.62,Hyperstone
2895,38,Beastmaster,28,Slardar,Q,0.5882352941176471,0.48141263940520446,36.0,0.4529411764705882,Magic Wand,214.0,0.5310734463276836,Tranquil Boots,1.0,0.5059760956175299,Blink Dagger,63.0,0.4415584415584415,Power Treads,102.0,0.6038961038961039,Force Staff
2896,39,Queen of Pain,28,Slardar,W,0.6273504273504273,0.5814292659212446,36.0,0.5409309791332263,Magic Wand,63.0,0.5721476510067114,Power Treads,1.0,0.595104538500765,Blink Dagger,214.0,0.5712050078247262,Tranquil Boots,48.0,0.8486842105263158,Boots of Travel
2897,40,Venomancer,28,Slardar,Q,0.5294117647058824,0.4386503067484663,36.0,0.3571428571428572,Magic Wand,63.0,0.4184782608695652,Power Treads,1.0,0.4547461368653422,Blink Dagger,214.0,0.4121212121212121,Tranquil Boots,116.0,0.5751789976133651,Black King Bar
2898,41,Faceless Void,28,Slardar,Q,0.6857142857142857,0.5316368638239339,36.0,0.4803493449781659,Magic Wand,63.0,0.5297691373025516,Power Treads,1.0,0.5407569141193596,Blink Dagger,214.0,0.505175983436853,Tranquil Boots,48.0,0.7777777777777778,Boots of Travel
2899,42,Wraith King,28,Slardar,W,0.4850088183421516,0.4822498847395113,36.0,0.4539007092198581,Magic Wand,63.0,0.4677187948350072,Power Treads,1.0,0.4972650422675286,Blink Dagger,102.0,0.561965811965812,Force Staff,214.0,0.4537205081669691,Tranquil Boots
2900,43,Death Prophet,28,Slardar,Q,0.7272727272727273,0.5347533632286996,36.0,0.4563492063492063,Magic Wand,214.0,0.5946969696969697,Tranquil Boots,63.0,0.5009276437847866,Power Treads,1.0,0.5431654676258992,Blink Dagger,102.0,0.6948356807511737,Force Staff
2901,44,Phantom Assassin,28,Slardar,Q,0.6,0.5569188820722563,36.0,0.5181818181818182,Magic Wand,63.0,0.5410504844467109,Power Treads,1.0,0.572928383952006,Blink Dagger,102.0,0.6309523809523809,Force Staff,214.0,0.5693311582381729,Tranquil Boots
2902,45,Pugna,28,Slardar,E,0.5714285714285714,0.5022488755622189,36.0,0.4438775510204082,Magic Wand,63.0,0.4779220779220779,Power Treads,214.0,0.5235849056603774,Tranquil Boots,1.0,0.5145161290322581,Blink Dagger,55.0,0.6111111111111112,Hyperstone
