,herocompare,herocompare_name,itemhero,itemhero_name,skill,skill_WR,tandem_WR,item0,item_WR0,item_name0,item1,item_WR1,item_name1,item2,item_WR2,item_name2,item3,item_WR3,item_name3,item4,item_WR4,item_name4,item5,item_WR5,item_name5
6652,54,Lifestealer,62,Bounty Hunter,Q,0.6052631578947368,0.5462962962962963,36.0,0.5578512396694215,Magic Wand,92.0,0.5548098434004475,Urn of Shadows,180.0,0.4849397590361446,Arcane Boots,48.0,0.8486842105263158,Boots of Travel,37.0,0.7073170731707317,Ghost Scepter,50.0,0.4190871369294606,Phase Boots
6653,55,Dark Seer,62,Bounty Hunter,E,0.8571428571428571,0.5154185022026432,180.0,0.5,Arcane Boots,92.0,0.4835680751173709,Urn of Shadows,36.0,0.4174757281553398,Magic Wand,48.0,0.7972972972972973,Boots of Travel,50.0,0.4437869822485207,Phase Boots,37.0,0.5208333333333334,Ghost Scepter
6654,56,Clinkz,62,Bounty Hunter,E,0.5,0.4715984147952444,36.0,0.4563106796116505,Magic Wand,92.0,0.502092050209205,Urn of Shadows,180.0,0.3832335329341318,Arcane Boots,50.0,0.3433476394849785,Phase Boots,37.0,0.5,Ghost Scepter,1.0,0.6728971962616822,Blink Dagger
6655,57,Omniknight,62,Bounty Hunter,E,0.7368421052631579,0.6092990978487162,36.0,0.5967078189300411,Magic Wand,92.0,0.6534883720930232,Urn of Shadows,180.0,0.5439739413680782,Arcane Boots,50.0,0.5353982300884956,Phase Boots,48.0,0.8445945945945946,Boots of Travel,1.0,0.7905759162303665,Blink Dagger
6656,58,Enchantress,62,Bounty Hunter,E,0.75,0.5182481751824818,36.0,0.5652173913043478,Magic Wand,92.0,0.5636363636363636,Urn of Shadows,180.0,0.3963414634146342,Arcane Boots,37.0,0.5416666666666666,Ghost Scepter,50.0,0.3880597014925373,Phase Boots,231.0,0.6925465838509317,Guardian Greaves
6657,59,Huskar,62,Bounty Hunter,Q,0.4581005586592179,0.41379310344827586,180.0,0.3302752293577982,Arcane Boots,92.0,0.4124293785310734,Urn of Shadows,50.0,0.2967479674796748,Phase Boots,36.0,0.3116883116883117,Magic Wand,98.0,0.4857142857142857,Orchid Malevolence,37.0,0.53125,Ghost Scepter
6658,60,Night Stalker,62,Bounty Hunter,Q,0.553072625698324,0.5007518796992482,36.0,0.4339622641509434,Magic Wand,180.0,0.4122137404580153,Arcane Boots,92.0,0.45,Urn of Shadows,50.0,0.3821989528795812,Phase Boots,1.0,0.7586206896551724,Blink Dagger,98.0,0.618421052631579,Orchid Malevolence
6659,61,Broodmother,62,Bounty Hunter,W,0.5,0.43842364532019706,36.0,0.5142857142857142,Magic Wand,92.0,0.4647887323943662,Urn of Shadows,180.0,0.3513513513513514,Arcane Boots,187.0,0.7142857142857143,Medallion of Courage,50.0,0.3283582089552239,Phase Boots,214.0,0.8333333333333334,Tranquil Boots
6660,63,Weaver,62,Bounty Hunter,Q,0.517799352750809,0.484027105517909,36.0,0.4857142857142857,Magic Wand,92.0,0.4823151125401929,Urn of Shadows,180.0,0.4148936170212766,Arcane Boots,50.0,0.3636363636363636,Phase Boots,98.0,0.5503875968992248,Orchid Malevolence,1.0,0.6928571428571428,Blink Dagger
6661,64,Jakiro,62,Bounty Hunter,W,0.625,0.51434034416826,36.0,0.4202898550724637,Magic Wand,180.0,0.3980582524271845,Arcane Boots,92.0,0.4503311258278146,Urn of Shadows,50.0,0.4181818181818182,Phase Boots,98.0,0.5652173913043478,Orchid Malevolence,37.0,0.6538461538461539,Ghost Scepter
6662,65,Batrider,62,Bounty Hunter,E,0.8,0.4645308924485126,36.0,0.4606741573033708,Magic Wand,92.0,0.4715447154471545,Urn of Shadows,180.0,0.2604166666666667,Arcane Boots,37.0,0.5217391304347826,Ghost Scepter,50.0,0.4065934065934066,Phase Boots,1.0,0.6527777777777778,Blink Dagger
6663,66,Chen,62,Bounty Hunter,E,0.6666666666666666,0.5175438596491229,36.0,0.56,Magic Wand,180.0,0.4705882352941176,Arcane Boots,92.0,0.4594594594594595,Urn of Shadows,185.0,0.875,Drum of Endurance,50.0,0.4285714285714285,Phase Boots,37.0,0.6666666666666666,Ghost Scepter
6664,67,Spectre,62,Bounty Hunter,W,0.6428571428571429,0.6057635757694569,36.0,0.5956151035322778,Magic Wand,92.0,0.6161137440758294,Urn of Shadows,180.0,0.468459152016546,Arcane Boots,48.0,0.8759398496240601,Boots of Travel,1.0,0.7761194029850746,Blink Dagger,37.0,0.6773162939297125,Ghost Scepter
6665,68,Ancient Apparition,62,Bounty Hunter,W,0.6,0.49178743961352656,36.0,0.43125,Magic Wand,92.0,0.4880546075085324,Urn of Shadows,180.0,0.3121951219512195,Arcane Boots,50.0,0.4236111111111111,Phase Boots,37.0,0.5272727272727272,Ghost Scepter,1.0,0.6470588235294118,Blink Dagger
6666,69,Doom,62,Bounty Hunter,Q,0.564179104477612,0.555045871559633,36.0,0.5288135593220339,Magic Wand,92.0,0.5816091954022988,Urn of Shadows,180.0,0.4378698224852071,Arcane Boots,1.0,0.7985611510791367,Blink Dagger,37.0,0.6288659793814433,Ghost Scepter,48.0,0.8545454545454545,Boots of Travel
6667,70,Ursa,62,Bounty Hunter,W,0.5945945945945946,0.5735294117647058,36.0,0.5544554455445545,Magic Wand,92.0,0.5908256880733945,Urn of Shadows,180.0,0.4574468085106383,Arcane Boots,50.0,0.4896694214876033,Phase Boots,48.0,0.8186528497409327,Boots of Travel,37.0,0.651685393258427,Ghost Scepter
6668,71,Spirit Breaker,62,Bounty Hunter,E,0.5454545454545454,0.5360315893385982,36.0,0.4985915492957746,Magic Wand,180.0,0.4615384615384616,Arcane Boots,92.0,0.4940898345153664,Urn of Shadows,50.0,0.4182879377431907,Phase Boots,1.0,0.7231270358306189,Blink Dagger,81.0,0.6553524804177546,Vladmir's Offering
6669,72,Gyrocopter,62,Bounty Hunter,E,0.5454545454545454,0.4636429085673146,36.0,0.46875,Magic Wand,180.0,0.3928571428571428,Arcane Boots,92.0,0.4449877750611247,Urn of Shadows,37.0,0.6133333333333333,Ghost Scepter,48.0,0.8016528925619835,Boots of Travel,50.0,0.3411078717201166,Phase Boots
6670,73,Alchemist,62,Bounty Hunter,Q,0.5606343283582089,0.5565278263913196,36.0,0.549800796812749,Magic Wand,92.0,0.5859649122807018,Urn of Shadows,180.0,0.4645550527903469,Arcane Boots,48.0,0.8404669260700389,Boots of Travel,50.0,0.4629080118694362,Phase Boots,1.0,0.7589498806682577,Blink Dagger
6671,74,Invoker,62,Bounty Hunter,Q,0.5282366500192086,0.5320004596116282,36.0,0.5224463240078074,Magic Wand,92.0,0.5287682333873582,Urn of Shadows,180.0,0.4043478260869565,Arcane Boots,48.0,0.8236057068741893,Boots of Travel,37.0,0.6077235772357723,Ghost Scepter,50.0,0.4177458033573141,Phase Boots
6672,75,Silencer,62,Bounty Hunter,Q,0.5793650793650794,0.5548780487804879,36.0,0.5317725752508361,Magic Wand,92.0,0.5229540918163673,Urn of Shadows,180.0,0.4786324786324787,Arcane Boots,50.0,0.4543689320388349,Phase Boots,98.0,0.6616161616161617,Orchid Malevolence,1.0,0.7380073800738007,Blink Dagger
6673,76,Outworld Devourer,62,Bounty Hunter,Q,0.5564803804994055,0.5263476680799516,36.0,0.5178571428571429,Magic Wand,92.0,0.5639412997903563,Urn of Shadows,180.0,0.4005847953216374,Arcane Boots,37.0,0.6397849462365591,Ghost Scepter,1.0,0.7117750439367311,Blink Dagger,50.0,0.4160789844851904,Phase Boots
6674,77,Lycan,62,Bounty Hunter,Q,0.5208333333333334,0.4577922077922078,36.0,0.4727272727272727,Magic Wand,180.0,0.3928571428571428,Arcane Boots,92.0,0.4175824175824176,Urn of Shadows,50.0,0.3302752293577982,Phase Boots,48.0,0.7916666666666666,Boots of Travel,1.0,0.6122448979591837,Blink Dagger
6675,78,Brewmaster,62,Bounty Hunter,E,0.5,0.4339622641509434,180.0,0.2558139534883721,Arcane Boots,36.0,0.375,Magic Wand,92.0,0.3673469387755102,Urn of Shadows,1.0,0.7027027027027027,Blink Dagger,50.0,0.2857142857142857,Phase Boots,187.0,0.4545454545454545,Medallion of Courage
6676,79,Shadow Demon,62,Bounty Hunter,W,0.5,0.5061224489795918,36.0,0.6153846153846154,Magic Wand,180.0,0.4901960784313725,Arcane Boots,92.0,0.4305555555555556,Urn of Shadows,48.0,0.8636363636363636,Boots of Travel,1.0,0.7391304347826086,Blink Dagger,81.0,0.7209302325581395,Vladmir's Offering
6677,80,Lone Druid,62,Bounty Hunter,Q,0.5443037974683544,0.4961748633879781,36.0,0.4793814432989691,Magic Wand,92.0,0.5238095238095238,Urn of Shadows,180.0,0.3585858585858586,Arcane Boots,37.0,0.6,Ghost Scepter,50.0,0.3557692307692308,Phase Boots,1.0,0.6524822695035462,Blink Dagger
6678,81,Chaos Knight,62,Bounty Hunter,Q,0.4589371980676328,0.47619047619047616,36.0,0.4262295081967213,Magic Wand,92.0,0.4978540772532189,Urn of Shadows,180.0,0.3846153846153846,Arcane Boots,50.0,0.3898305084745763,Phase Boots,81.0,0.5660377358490566,Vladmir's Offering,1.0,0.6818181818181818,Blink Dagger
6679,82,Meepo,62,Bounty Hunter,E,0.5,0.45038167938931295,36.0,0.4705882352941176,Magic Wand,92.0,0.5,Urn of Shadows,180.0,0.2903225806451613,Arcane Boots,50.0,0.4,Phase Boots,1.0,0.7241379310344828,Blink Dagger,187.0,0.4,Medallion of Courage
6680,83,Treant Protector,62,Bounty Hunter,Q,0.6265060240963856,0.5371621621621622,36.0,0.6,Magic Wand,180.0,0.4615384615384616,Arcane Boots,48.0,0.8484848484848485,Boots of Travel,92.0,0.4578313253012048,Urn of Shadows,50.0,0.4098360655737705,Phase Boots,1.0,0.7804878048780488,Blink Dagger
6681,84,Ogre Magi,62,Bounty Hunter,E,0.625,0.5261121856866537,36.0,0.4654088050314465,Magic Wand,92.0,0.5197368421052632,Urn of Shadows,180.0,0.4512820512820513,Arcane Boots,50.0,0.4196428571428572,Phase Boots,98.0,0.6697247706422018,Orchid Malevolence,1.0,0.7094594594594594,Blink Dagger
6682,85,Undying,62,Bounty Hunter,Q,0.5868544600938967,0.5494505494505495,36.0,0.5961538461538461,Magic Wand,92.0,0.5774647887323944,Urn of Shadows,180.0,0.5215311004784688,Arcane Boots,48.0,0.8865979381443299,Boots of Travel,50.0,0.4244897959183673,Phase Boots,37.0,0.6304347826086957,Ghost Scepter
6683,86,Rubick,62,Bounty Hunter,E,0.5263157894736842,0.4851031321619557,36.0,0.4424778761061947,Magic Wand,92.0,0.4339152119700748,Urn of Shadows,180.0,0.3807531380753138,Arcane Boots,50.0,0.3380281690140845,Phase Boots,1.0,0.6742081447963801,Blink Dagger,37.0,0.4923076923076923,Ghost Scepter
6684,87,Disruptor,62,Bounty Hunter,W,0.6190476190476191,0.5431818181818182,36.0,0.5454545454545454,Magic Wand,92.0,0.5622489959839357,Urn of Shadows,180.0,0.5294117647058824,Arcane Boots,48.0,0.8214285714285714,Boots of Travel,50.0,0.4103585657370518,Phase Boots,37.0,0.5833333333333334,Ghost Scepter
6685,88,Nyx,62,Bounty Hunter,Q,0.5607476635514018,0.5129310344827587,36.0,0.5684931506849316,Magic Wand,92.0,0.5284552845528455,Urn of Shadows,180.0,0.4198895027624309,Arcane Boots,37.0,0.6438356164383562,Ghost Scepter,1.0,0.7157894736842105,Blink Dagger,48.0,0.8266666666666667,Boots of Travel
6686,89,Naga Siren,62,Bounty Hunter,Q,0.4918032786885246,0.4628099173553719,36.0,0.4333333333333333,Magic Wand,180.0,0.3620689655172414,Arcane Boots,92.0,0.4078947368421053,Urn of Shadows,50.0,0.3703703703703703,Phase Boots,81.0,0.6538461538461539,Vladmir's Offering,41.0,0.5,Bottle
6687,90,Keeper of the Light,62,Bounty Hunter,Q,0.625,0.4738562091503268,36.0,0.5277777777777778,Magic Wand,92.0,0.4659090909090909,Urn of Shadows,180.0,0.4074074074074074,Arcane Boots,50.0,0.4,Phase Boots,48.0,0.8260869565217391,Boots of Travel,37.0,0.6153846153846154,Ghost Scepter
6688,91,Io,62,Bounty Hunter,Q,0.3653846153846154,0.4127906976744186,180.0,0.2558139534883721,Arcane Boots,36.0,0.2758620689655172,Magic Wand,92.0,0.3684210526315789,Urn of Shadows,50.0,0.3272727272727273,Phase Boots,48.0,0.875,Boots of Travel,98.0,0.5333333333333333,Orchid Malevolence
6689,92,Visage,62,Bounty Hunter,Q,0.6153846153846154,0.5137614678899083,36.0,0.4090909090909091,Magic Wand,92.0,0.5333333333333333,Urn of Shadows,180.0,0.391304347826087,Arcane Boots,204.0,0.9285714285714286,Dagon,1.0,0.8181818181818182,Blink Dagger,81.0,0.6666666666666666,Vladmir's Offering
6690,93,Slark,62,Bounty Hunter,E,0.5652173913043478,0.4845312863456618,36.0,0.4172274562584118,Magic Wand,180.0,0.3691983122362869,Arcane Boots,92.0,0.4625796178343949,Urn of Shadows,102.0,0.5026881720430108,Force Staff,48.0,0.8213256484149856,Boots of Travel,37.0,0.616822429906542,Ghost Scepter
6691,94,Medusa,62,Bounty Hunter,E,0.5454545454545454,0.5257410296411856,36.0,0.4708994708994709,Magic Wand,92.0,0.5471204188481675,Urn of Shadows,180.0,0.4274809160305343,Arcane Boots,48.0,0.8222222222222222,Boots of Travel,50.0,0.3908045977011494,Phase Boots,37.0,0.5964912280701754,Ghost Scepter
6692,95,Troll Warlord,62,Bounty Hunter,E,0.5333333333333333,0.45935727788279773,36.0,0.423728813559322,Magic Wand,92.0,0.4315068493150685,Urn of Shadows,50.0,0.3869565217391304,Phase Boots,180.0,0.3243243243243243,Arcane Boots,37.0,0.6,Ghost Scepter,81.0,0.5945945945945946,Vladmir's Offering
6693,96,Centaur Warrunner,62,Bounty Hunter,Q,0.5167785234899329,0.5053571428571428,92.0,0.5280898876404494,Urn of Shadows,180.0,0.3627450980392157,Arcane Boots,36.0,0.4133333333333333,Magic Wand,50.0,0.4683544303797468,Phase Boots,37.0,0.6333333333333333,Ghost Scepter,81.0,0.6213592233009708,Vladmir's Offering
6694,97,Magnus,62,Bounty Hunter,Q,0.5075987841945289,0.47243346007604564,36.0,0.4414893617021277,Magic Wand,92.0,0.5049180327868853,Urn of Shadows,180.0,0.3005181347150259,Arcane Boots,48.0,0.84,Boots of Travel,50.0,0.3823529411764706,Phase Boots,1.0,0.711764705882353,Blink Dagger
6695,98,Timbersaw,62,Bounty Hunter,Q,0.5159010600706714,0.47685834502103785,36.0,0.448,Magic Wand,92.0,0.467005076142132,Urn of Shadows,180.0,0.3205128205128205,Arcane Boots,48.0,0.8615384615384616,Boots of Travel,50.0,0.3863636363636364,Phase Boots,37.0,0.5333333333333333,Ghost Scepter
6696,99,Bristleback,62,Bounty Hunter,Q,0.468677494199536,0.4900142653352354,36.0,0.4587155963302753,Magic Wand,92.0,0.5080091533180778,Urn of Shadows,180.0,0.3745704467353952,Arcane Boots,48.0,0.8163265306122449,Boots of Travel,50.0,0.3838630806845966,Phase Boots,37.0,0.5735294117647058,Ghost Scepter
6697,100,Tusk,62,Bounty Hunter,Q,0.3876404494382023,0.4261744966442953,36.0,0.3987730061349693,Magic Wand,180.0,0.3461538461538461,Arcane Boots,92.0,0.4244897959183673,Urn of Shadows,50.0,0.2846975088967972,Phase Boots,1.0,0.6515151515151515,Blink Dagger,81.0,0.5680473372781065,Vladmir's Offering
6698,101,Skywrath Mage,62,Bounty Hunter,Q,0.4371584699453552,0.4294205052005943,92.0,0.4898989898989899,Urn of Shadows,180.0,0.3278688524590164,Arcane Boots,36.0,0.3571428571428572,Magic Wand,50.0,0.3482142857142857,Phase Boots,98.0,0.4597701149425287,Orchid Malevolence,48.0,0.7090909090909091,Boots of Travel
6699,102,Abaddon,62,Bounty Hunter,W,0.75,0.5844875346260388,36.0,0.5631067961165048,Magic Wand,92.0,0.5685279187817259,Urn of Shadows,180.0,0.4925373134328358,Arcane Boots,50.0,0.4743589743589743,Phase Boots,48.0,0.8333333333333334,Boots of Travel,37.0,0.75,Ghost Scepter
6700,103,Elder Titan,62,Bounty Hunter,Q,0.6447368421052632,0.6099585062240664,36.0,0.6923076923076923,Magic Wand,48.0,0.9411764705882353,Boots of Travel,92.0,0.5833333333333334,Urn of Shadows,180.0,0.4523809523809524,Arcane Boots,50.0,0.5285714285714286,Phase Boots,81.0,0.7407407407407407,Vladmir's Offering
6701,104,Legion Commander,62,Bounty Hunter,E,0.509090909090909,0.4620288248337029,36.0,0.4295774647887324,Magic Wand,92.0,0.4807511737089202,Urn of Shadows,180.0,0.337442218798151,Arcane Boots,50.0,0.3676348547717843,Phase Boots,98.0,0.5498652291105122,Orchid Malevolence,37.0,0.5286624203821656,Ghost Scepter
6702,105,Techies,62,Bounty Hunter,Q,0.5138888888888888,0.46502057613168724,180.0,0.4423076923076923,Arcane Boots,92.0,0.559322033898305,Urn of Shadows,48.0,0.8695652173913043,Boots of Travel,50.0,0.3103448275862069,Phase Boots,36.0,0.2647058823529412,Magic Wand,81.0,0.6111111111111112,Vladmir's Offering
6703,106,Ember Spirit,62,Bounty Hunter,E,0.5675675675675675,0.48247078464106846,36.0,0.4250936329588015,Magic Wand,92.0,0.4822451317296678,Urn of Shadows,180.0,0.3812600969305331,Arcane Boots,48.0,0.8108974358974359,Boots of Travel,37.0,0.5344827586206896,Ghost Scepter,50.0,0.3622377622377622,Phase Boots
6704,107,Earth Spirit,62,Bounty Hunter,Q,0.4886363636363636,0.5264341957255343,36.0,0.5759162303664922,Magic Wand,180.0,0.4145077720207254,Arcane Boots,92.0,0.5126903553299492,Urn of Shadows,37.0,0.6274509803921569,Ghost Scepter,48.0,0.8142857142857143,Boots of Travel,1.0,0.6625766871165644,Blink Dagger
6705,109,Terrorblade,62,Bounty Hunter,Q,0.5339805825242718,0.4659400544959128,36.0,0.5423728813559322,Magic Wand,180.0,0.2463768115942029,Arcane Boots,92.0,0.391304347826087,Urn of Shadows,50.0,0.4090909090909091,Phase Boots,187.0,0.5,Medallion of Courage,1.0,0.7,Blink Dagger
6706,110,Phoenix,62,Bounty Hunter,E,0.625,0.5685096153846154,36.0,0.5524475524475524,Magic Wand,92.0,0.5863636363636363,Urn of Shadows,180.0,0.4357541899441341,Arcane Boots,48.0,0.8421052631578947,Boots of Travel,37.0,0.5166666666666667,Ghost Scepter,81.0,0.6941176470588235,Vladmir's Offering
6707,111,Oracle,62,Bounty Hunter,E,0.6666666666666666,0.44352617079889806,180.0,0.3578947368421053,Arcane Boots,92.0,0.4893617021276596,Urn of Shadows,36.0,0.3492063492063492,Magic Wand,50.0,0.3469387755102041,Phase Boots,1.0,0.6842105263157895,Blink Dagger,81.0,0.6052631578947368,Vladmir's Offering
6708,112,Winter Wyvern,62,Bounty Hunter,W,0.4444444444444444,0.4618834080717489,180.0,0.3673469387755102,Arcane Boots,92.0,0.408,Urn of Shadows,36.0,0.3333333333333333,Magic Wand,50.0,0.3984962406015037,Phase Boots,37.0,0.64,Ghost Scepter,81.0,0.5824175824175825,Vladmir's Offering
6709,113,Arc Warden,62,Bounty Hunter,Q,0.4941176470588236,0.47560975609756095,36.0,0.472972972972973,Magic Wand,92.0,0.5508474576271186,Urn of Shadows,180.0,0.3888888888888889,Arcane Boots,50.0,0.3904109589041096,Phase Boots,1.0,0.6842105263157895,Blink Dagger,81.0,0.5789473684210527,Vladmir's Offering
6710,1,Anti-Mage,63,Weaver,Q,0.5,0.49038461538461536,63.0,0.4559023066485753,Power Treads,212.0,0.4497991967871486,Ring of Aquila,36.0,0.3601895734597156,Magic Wand,168.0,0.6,Desolator,48.0,0.7959183673469388,Boots of Travel,123.0,0.5716463414634146,Linken's Sphere
6711,2,Axe,63,Weaver,E,0.6571428571428571,0.45519203413940257,63.0,0.4440497335701599,Power Treads,212.0,0.4247311827956989,Ring of Aquila,36.0,0.3356164383561644,Magic Wand,168.0,0.5179282868525896,Desolator,48.0,0.6904761904761905,Boots of Travel,149.0,0.4347826086956522,Crystalys
6712,3,Bane,63,Weaver,W,0.45,0.4664429530201342,212.0,0.4967741935483871,Ring of Aquila,63.0,0.4421487603305785,Power Treads,36.0,0.4153846153846154,Magic Wand,168.0,0.5192307692307693,Desolator,149.0,0.4814814814814815,Crystalys,123.0,0.5108225108225108,Linken's Sphere
6713,4,Bloodseeker,63,Weaver,W,0.5546875,0.48444444444444446,63.0,0.463013698630137,Power Treads,212.0,0.4220183486238532,Ring of Aquila,36.0,0.391304347826087,Magic Wand,168.0,0.5393586005830904,Desolator,123.0,0.5267857142857143,Linken's Sphere,135.0,0.6621621621621622,Monkey King Bar
6714,5,Crystal Maiden,63,Weaver,E,0.7142857142857143,0.549263873159683,36.0,0.453416149068323,Magic Wand,63.0,0.5158045977011494,Power Treads,212.0,0.5390070921985816,Ring of Aquila,168.0,0.5953846153846154,Desolator,48.0,0.7410714285714286,Boots of Travel,123.0,0.5896656534954408,Linken's Sphere
6715,6,Drow Ranger,63,Weaver,E,0.6,0.5517928286852589,36.0,0.574468085106383,Magic Wand,63.0,0.5343915343915344,Power Treads,212.0,0.5344129554655871,Ring of Aquila,32.0,0.9,Talisman of Evasion,168.0,0.5814606741573034,Desolator,123.0,0.6054054054054054,Linken's Sphere
6716,7,Earthshaker,63,Weaver,Q,0.5833333333333334,0.5339524085896692,36.0,0.4244186046511628,Magic Wand,63.0,0.5182926829268293,Power Treads,212.0,0.4903846153846154,Ring of Aquila,168.0,0.5868878357030016,Desolator,123.0,0.5852187028657617,Linken's Sphere,149.0,0.4565217391304348,Crystalys
6717,8,Juggernaut,63,Weaver,Q,0.6206896551724138,0.502977801840823,36.0,0.48068669527897,Magic Wand,63.0,0.4933422103861518,Power Treads,212.0,0.4754601226993865,Ring of Aquila,168.0,0.5744349181605611,Desolator,149.0,0.5443037974683544,Crystalys,123.0,0.5635103926096998,Linken's Sphere
6718,9,Mirana,63,Weaver,W,0.5168539325842697,0.4935323383084577,36.0,0.4669811320754717,Magic Wand,63.0,0.4641509433962264,Power Treads,212.0,0.4670542635658915,Ring of Aquila,168.0,0.5514285714285714,Desolator,48.0,0.7355371900826446,Boots of Travel,236.0,0.673469387755102,Dragon Lance
6719,10,Morphling,63,Weaver,E,0.4736842105263158,0.47558386411889597,36.0,0.4367816091954023,Magic Wand,63.0,0.4701298701298701,Power Treads,212.0,0.4139344262295082,Ring of Aquila,168.0,0.5196374622356495,Desolator,123.0,0.5736196319018405,Linken's Sphere,135.0,0.6766917293233082,Monkey King Bar
6720,11,Shadow Fiend,63,Weaver,E,0.574468085106383,0.4510595358224016,63.0,0.4191082802547771,Power Treads,212.0,0.3977272727272727,Ring of Aquila,36.0,0.3925233644859813,Magic Wand,168.0,0.5007342143906021,Desolator,123.0,0.5211864406779662,Linken's Sphere,135.0,0.6226415094339622,Monkey King Bar
6721,12,Phantom Lancer,63,Weaver,E,0.5483870967741935,0.44776119402985076,212.0,0.4585365853658537,Ring of Aquila,63.0,0.4123076923076923,Power Treads,36.0,0.3516483516483517,Magic Wand,168.0,0.4934640522875817,Desolator,123.0,0.5,Linken's Sphere,32.0,0.75,Talisman of Evasion
6722,13,Puck,63,Weaver,W,0.4841269841269841,0.4278481012658228,63.0,0.415625,Power Treads,36.0,0.3473684210526316,Magic Wand,212.0,0.3809523809523809,Ring of Aquila,168.0,0.5107913669064749,Desolator,123.0,0.4897260273972603,Linken's Sphere,48.0,0.7,Boots of Travel
6723,14,Pudge,63,Weaver,W,0.555205047318612,0.5243096071567483,36.0,0.4472168905950096,Magic Wand,63.0,0.5039447731755424,Power Treads,212.0,0.4899068322981366,Ring of Aquila,168.0,0.5697976128697457,Desolator,149.0,0.5064377682403434,Crystalys,123.0,0.5926501035196687,Linken's Sphere
6724,15,Razor,63,Weaver,W,0.5405405405405406,0.4375,63.0,0.4074074074074074,Power Treads,212.0,0.4204545454545455,Ring of Aquila,36.0,0.2727272727272727,Magic Wand,168.0,0.509090909090909,Desolator,123.0,0.4871794871794872,Linken's Sphere,92.0,0.4166666666666667,Urn of Shadows
6725,16,Sand King,63,Weaver,E,0.5925925925925926,0.5128983308042488,36.0,0.518796992481203,Magic Wand,63.0,0.4754716981132076,Power Treads,212.0,0.4545454545454545,Ring of Aquila,168.0,0.5631469979296067,Desolator,48.0,0.7777777777777778,Boots of Travel,123.0,0.5478927203065134,Linken's Sphere
6726,17,Storm Spirit,63,Weaver,W,0.4452054794520548,0.42892156862745096,63.0,0.4085365853658536,Power Treads,212.0,0.3794871794871795,Ring of Aquila,36.0,0.3260869565217391,Magic Wand,168.0,0.519298245614035,Desolator,48.0,0.6808510638297872,Boots of Travel,123.0,0.5083056478405316,Linken's Sphere
6727,18,Sven,63,Weaver,E,0.6785714285714286,0.5391705069124424,36.0,0.491869918699187,Magic Wand,63.0,0.5209580838323353,Power Treads,212.0,0.5169340463458111,Ring of Aquila,168.0,0.5942408376963351,Desolator,48.0,0.7022900763358778,Boots of Travel,123.0,0.6060225846925973,Linken's Sphere
6728,19,Tiny,63,Weaver,Q,0.5294117647058824,0.4612850082372323,63.0,0.4207317073170732,Power Treads,212.0,0.4066666666666667,Ring of Aquila,36.0,0.368,Magic Wand,48.0,0.7534246575342466,Boots of Travel,168.0,0.5058823529411764,Desolator,149.0,0.5625,Crystalys
6729,20,Vengeful Spirit,63,Weaver,E,0.6153846153846154,0.5231481481481481,36.0,0.4705882352941176,Magic Wand,63.0,0.494269340974212,Power Treads,212.0,0.4895104895104895,Ring of Aquila,168.0,0.5620915032679739,Desolator,48.0,0.7669902912621359,Boots of Travel,123.0,0.565284178187404,Linken's Sphere
6730,21,Windranger,63,Weaver,E,0.4594594594594595,0.4544899205864386,63.0,0.4216589861751152,Power Treads,212.0,0.4066749072929542,Ring of Aquila,36.0,0.3696969696969697,Magic Wand,168.0,0.5101694915254237,Desolator,123.0,0.514446227929374,Linken's Sphere,48.0,0.7037037037037037,Boots of Travel
6731,22,Zeus,63,Weaver,E,0.6610169491525424,0.610236220472441,36.0,0.5303867403314917,Magic Wand,63.0,0.5980113636363636,Power Treads,212.0,0.5828505214368482,Ring of Aquila,168.0,0.6567386448250186,Desolator,149.0,0.6441717791411042,Crystalys,123.0,0.6537050623624358,Linken's Sphere
6732,23,Kunkka,63,Weaver,E,0.5384615384615384,0.4758269720101781,63.0,0.4648829431438127,Power Treads,212.0,0.4385026737967914,Ring of Aquila,36.0,0.3837209302325582,Magic Wand,168.0,0.5257352941176471,Desolator,123.0,0.5416666666666666,Linken's Sphere,48.0,0.64,Boots of Travel
6733,25,Lina,63,Weaver,Q,0.5384615384615384,0.4498757249378625,63.0,0.4323232323232323,Power Treads,212.0,0.4033742331288344,Ring of Aquila,36.0,0.32421875,Magic Wand,168.0,0.545346062052506,Desolator,123.0,0.5107832009080591,Linken's Sphere,135.0,0.6200607902735562,Monkey King Bar
6734,26,Lion,63,Weaver,Q,0.5217391304347826,0.4802300503235083,63.0,0.4507042253521127,Power Treads,212.0,0.4200581395348837,Ring of Aquila,36.0,0.4157706093189964,Magic Wand,168.0,0.54638124362895,Desolator,123.0,0.5503292568203199,Linken's Sphere,48.0,0.6894736842105263,Boots of Travel
6735,27,Shadow Shaman,63,Weaver,E,0.6,0.5626134301270418,36.0,0.4857142857142857,Magic Wand,63.0,0.5340659340659341,Power Treads,212.0,0.5103448275862069,Ring of Aquila,168.0,0.631578947368421,Desolator,48.0,0.7884615384615384,Boots of Travel,123.0,0.6053268765133172,Linken's Sphere
6736,28,Slardar,63,Weaver,Q,0.5555555555555556,0.49634273772204807,63.0,0.4758713136729222,Power Treads,212.0,0.4363636363636363,Ring of Aquila,36.0,0.375,Magic Wand,168.0,0.5576923076923077,Desolator,123.0,0.5492957746478874,Linken's Sphere,135.0,0.6507352941176471,Monkey King Bar
